source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
4980,"IND-CAS-PVC-RIG-6""",PCS,Medium Duty Red PVC Rigid Wheel 6,Building Materials,Glotool (per Sonic image filename),Rigid Caster,open,1,1,1,https://www.sonichardware.com.my/categories-listing/product/1714-rigid-caster,https://www.sonichardware.com.my/images/com_hikashop/upload/glotool_rigid_caster_jpeg.jpg,1400,1546,102548,750be3c70f537d507366bfe133f85187b630423042ffbf5a26599d15a4acdea2,C,no,yes,Fixed-direction caster; size options 3-1/2in to 8in including exact 6in; medium-duty class per Ekoway naming,needs_permission,candidate,fail,,"action=search; q:sonichardware category 267-caster listing fetch; q:sonichardware product 1714-rigid-caster fetch; q:ewarehouse search caster; p:https://www.sonichardware.com.my/categories-listing/category/267-caster; p:https://www.sonichardware.com.my/categories-listing/product/1714-rigid-caster; Sonic automotive/caster range lists 'Rigid Caster' with a 6in variant; og:image glotool_rigid_caster_jpeg.jpg. Page carries no material/colour copy, so red-PVC medium-duty match rests on category + size only — flagged C.; verifier_disagreement:Pictured Glotool rigid caster has BLACK rubber wheel contradicting Red PVC Rigid Wheel name.",
4952,WIR-BRC-210X4X8-2.8MM,PCS,210 X 4 X 8 Brc,Other,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""BRC"" wire mesh ""2.8mm"" site:.com.my; q:""BRC"" mesh ""4 x 8"" welded wire site:.com.my; p:https://www.brc.com.my/galvanized-wire-mesh; Generic commodity spec (welded BRC wire-mesh sheet). Official Malaysian maker brc.com.my publishes family specs only - no SKU page or per-variant image matches '210 X 4 X 8 @ 2.8MM'.; tier1_no_result",
4128,"TOO-PICK-ALUM-00657T-33""",PCS,33 Aluminium Foldable Pick Up Tool,Power Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:foldable pick up tool aluminium 33 inch site:.com.my; q:""pick up tool"" foldable grabber aluminium Malaysia hardware store; ; No OEM/distributor page for a 33-inch foldable aluminium pick-up tool or model 00657T anywhere online.; tier1_no_result",
2907,"GAS-REG-GIM-1/4""",PCS,1/4 Bosco Gas Regulator,Home Appliances,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Bosco"" gas regulator ""1/4"" site:.com.my; q:""Bosco"" LPG regulator 1/4 Malaysia hardware; p:https://www.goshoponline.com.my/index.php?route=product/search&search=bosco%20regulator; No Bosco-brand gas regulator product page exists on any .com.my source; Bosco MY listings cover flashback arrestors, water pumps, cookers only.; tier1_no_result",
5388,"AER-S/S-DIA-3""-2WAY",PCS,Aerico S/s Diawater (two Way) 3,Other,Aerico,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Aerico"" diawater stainless site:.com.my; q:""Aerico"" tap OR faucet two way; p:https://www.chenghuatgroup.com.my/brand/bid/4007/; Aerico carried by Cheng Huat Hardware but only an Aerico water-filter housing is published; no S/S diawater two-way 3-inch faucet page or image exists online.; tier1_no_result",
6574,"ELE-D/L-629/6""-ROU",PCS,Down Lite 629/6 Round - Wh+ww,Electrical,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Down Lite"" downlight ""629"" site:.com.my; q:downlight ""629"" round white warm site:.com.my; p:https://www.g-orange.com.my/star-lite-1; Brand 'Down Lite' unidentifiable; nearest numeric-model slim-downlight range has no 629; searches otherwise return US bedding company Downlite.; tier1_no_result",
6519,BAT-ENE-MAX-9V2PCS,PCK,Energizer Max 9V 2 Pc,Electrical,Energizer,Energizer Max Alkaline Battery 9V (2Pcs/Pack) - Manufacturer's Product # 522 BP-,verified_pass,1,1,1,https://www.prostat.com.my/product/energizer-alkaline-battery-9v-2pcs-pack-lowest-rm21-80-rm24-20-card/,https://www.prostat.com.my/wp-content/uploads/2023/03/Energizer_Alkaline_Battery_9V_2Pcs-Pack.jpg,600,600,429795,43146942954a44502ba15bfc7e6572abae28d6cb67686392e7d50c7b98505bb4,B,yes,yes,"MAX alkaline 9V, 2-piece pack",unknown,candidate,pass,,"action=search; q:""Energizer Max"" 9V 2 pack site:.com.my; p:https://www.prostat.com.my/product/energizer-alkaline-battery-9v-2pcs-pack-lowest-rm21-80-rm24-20-card/; MY e-retailer (Prostat) page depicts the exact 2-pack; Energizer global OEM page not opened within search budget so rights left unknown.",request_image_rights_from_Energizer
4731,TOO-DRI-BIC1312,SET,Bossman 13MM Keyless Drill Chuck W/adaptor For 1/2 Impact Wrench,Power Tools,Bossman,"Model : BIC1312 (13mm keyless chuck, thread mount 1/2""-20UNF)",verified_pass,1,1,1,https://www.junseng.com.my/showproducts/productid/4459250/cid/446390/syk-bossman-bic1312-13mm-12quot-keyless-chuck-hex-shank-adaptor-impact-wrench-drill-keyless-chuck-set-drill-chuck-adaptor/,https://cdn1.npcdn.net/images/1684453198816ad946d42336713978ba62d723bdf2.webp?md5id=f51cf26546d2015352cabae5d9b01b81&new_width=1000&new_height=1000&size=max&w=1771576604&from=jpg&type=9,1000,1000,248686,a46e710db48241a7dc0addb249b0d9b07198cc096369aa4e22a11c93f683ffb4,A,yes,yes,keyless chuck + hex shank adaptor set,needs_permission,candidate,pass,,"action=search; q:""Bossman"" ""BIC1312"" drill chuck; p:https://www.junseng.com.my/showproducts/productid/4459250/cid/446390/syk-bossman-bic1312-13mm-12quot-keyless-chuck-hex-shank-adaptor-impact-wrench-drill-keyless-chuck-set-drill-chuck-adaptor/; Jun Seng Trading (Negeri Sembilan) self-described Authorized Dealer; page states Model : BIC1312, clamping range 2-13mm, 1000px image of this exact set.",request_image_rights_from_Bossman
5921,TOO-CLA-F-ATB80X150,PCS,6 X 80MM Arrow F Type Wood Clamp,Hand Tools,Remax Tools,"F-SLIDING BAR CLAMP 6"" / 80 x 150 (Product SKU 53-FC150)",open,1,1,1,https://www.hand-tools.com.my/fsliding-bar-clamp-6-80-x-150,https://www.hand-tools.com.my/image/handtools/image/cache/data/all_product_images/product-650/53-FC100-1200--600x600.jpg,600,600,25232,7ecef36b2173905b2aed29d739db64a7c84019b79b7e773f32334fecceebce67,B,yes,no,"F-type wood/metal clamp, hardwood handle, chrome screw",unknown,candidate,fail,,"action=search; q:""ATB80X150""; q:""F clamp"" ""80 x 150"" wood; p:https://www.hand-tools.com.my/fsliding-bar-clamp-6-80-x-150; Size matches Ekoway row exactly (6in capacity, 80x150mm jaw); photo sourced from OEM remaxtools.com.my; Ekoway 'Arrow' wording differs from listing branding - verify supplier before use.; verifier_disagreement:Pictured clamp is REMAX-branded while display name specifies Arrow - not the named product.",
6736,SWI-PLU-MK-646-13A,PCS,Mk 646 13A Plug Top,Electrical,MK (by Honeywell),MK 13A PLUG TOP (646) - Brand : MK Model : 646,open,1,1,1,https://www.hslelectrical.com.my/mk-13a-plug-top-646-sirim-approved-heavy-duty-bakelite,https://www.hslelectrical.com.my/image/hslelectrical/image/cache/data/all_product_images/product-440/MK-13A-SIRIM-Plug-Top-646-website-800x800.jpg,1400,1400,106673,a0d7357e1bbb29ec66c69884e4cddbfb8bbec0997e9b6621686c18eacc7a95d4,A,,,"white bakelite heavy-duty 13A 250V 3-pin plug top, SIRIM approved",unknown,candidate,void,,"action=search; q:""Mk"" ""646"" 13A plug top site:.com.my; p:https://www.hslelectrical.com.my/mk-13a-plug-top-646-sirim-approved-heavy-duty-bakelite; Hup Sen Lee Electrical (Penang) product page; 800x800 photo of this exact plug top; stated original/SIRIM but authorised-dealer status unverified.; verifier_disagreement:Asset missing (hsl fetch failed); page confirms MK 646 bakelite 13A plug top SIRIM; tier2 refetch needed.",
4517,WIN-LOU-YNC-7B,SET,7B Yunco Louvres Window,Doors & Hardware,Yunco,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Yunco"" ""7B"" louvre window site:.com.my; q:""Yunco"" tingkap naco louvre Sarawak; p:http://www.yunco.com.my/; Yunco Enterprise Sdn Bhd (Kuching steel-products maker) confirmed via MISIF listings, but its websites are dead (yunco.com.my returns HTTP 400); no online page or image for a 7-blade Yunco louvre window frame.; tier1_no_result",
5907,HHD-VAL-FLO-BRA-VIP-12MM,PCS,132 - 1/2 Vip Float Valve (light),Fishing & Tackle,VIP,"VIP BRASS FLOAT VALVE-LIGHT DUTY 132-1/2""",verified_pass,1,1,1,https://www.homepro.com.my/p/1028188,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/281/1028188/447x447/09052025_1028188$Imagec1.jpg,1400,1400,33405,64d786b29842ddee618a0fba992113e1a7a45ee1ecd040dec4e335cbe05f108d,B,yes,yes,"Brass light-duty float valve, 1/2in, MOH type",needs_permission,candidate,pass,,"action=search; q:""VIP"" ""float valve"" Malaysia 1/2; q:""VIP"" float valve ""132"" light duty; p:https://www.homepro.com.my/p/1028188; HomePro Malaysia product page for exact VIP model 132 light-duty 1/2in; image is 447x447 slightly below 500px.",request_image_rights_from_VIP
6860,"BRA-S/STEEL-L - 8""X6""",SET,"S/steel L Bracket - 8""X6",Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:stainless steel ""L bracket"" 8"" x 6"" Malaysia; ; Generic commodity stainless steel L-bracket sold loose; no OEM brand identifiable; cheekuan manufacturer site under maintenance; no verifiable 8x6 variant page/image found.; tier1_no_result",
4687,"PAI-BRU-SEL-3""",PCS,3 Selleys All Purpose Paint Brush,Paint & Sundries,Selleys,Selleys All Purpose Brush,open,1,1,1,https://selleys.my/product/selleys-all-purpose-brush/,https://resourcehub.enipponpaint.com/my/filestore/9/9/2/0/9/8_c23a8de6501af0c/890299scr_0a8457837b99689.jpg,800,800,131601,5989287ea633d520125a9afbd709a7f5e1367f77c93d6e88707c70e0541cfa41,B,yes,no,"Official Selleys Malaysia (Nippon Paint (M) Sdn Bhd) page lists Size: 1'', 1.5'', 2'', 2.5'', 3'' incl the 3in variant",needs_permission,candidate,fail,,"action=search; q:Selleys ""All Purpose"" paint brush 3 site:.com.my; p:https://selleys.my/product/selleys-all-purpose-brush/; Official Malaysian brand site; one shared product image used across all sizes so 3in marking not visually confirmed on image.; verifier_disagreement:Family hero showing five different brush sizes, not single 3in variant.",
6676,BAT-ENE-MAX-D2PC,PCK,En Max D 2 Pc,Electrical,Energizer,ENERGIZER MAX - D,verified_pass,1,1,1,https://energizer.com/apac/malaysia/product/energizer-max-d/,https://energizer.com/apac/malaysia/wp-content/uploads/sites/2/mothermedia/8888021201659.png,1000,1000,618972,4180fa217695f76b5cd8641232cdcdb121104237cf0d2a60488e4eae8b2c2f80,A,yes,yes,"Official Energizer Malaysia page states 2-pack of Energizer Max D batteries, Alkaline",needs_permission,candidate,pass,,"action=search; q:""Energizer Max"" D battery 2 pack site:.com.my; p:https://energizer.com/apac/malaysia/product/energizer-max-d/; Official OEM APAC-Malaysia product page with dedicated D 2-pack artwork.",request_image_rights_from_Energizer
6886,COC-BAL-M'MAN-G5,PCS,M'man Washing Machine Angle Valve - G5,Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""M'man"" ""angle valve"" washing machine site:.com.my; q:""washing machine angle valve"" ""G5"" Malaysia hardware; ; Brand 'M'man' washing machine angle valve has no findable OEM site or .com.my distributor page; only marketplace listings exist.; tier1_no_result",
4101,TOO-WRE-DOU-1415,PCS,Double Flexible Socket Wrench 14 X 15MM,Hand Tools,,Double Flexible Socket Wrench: Pcs 14 X 15,open,1,1,1,https://sonichardware.com.my/product/product/2830-double-flexible-socket-wrench,https://sonichardware.com.my/images/com_hikashop/upload/thumbnails/600x600f/60_558554143.jpg,1400,1400,33596,7922239a8eddcd67601b93ab8258982e8bb59b142cd433d6f30a727be51ecef8,C,,,Sonic catalogue page with selectable size variant 14 X 15 among 8x9-17x19,needs_permission,candidate,void,,"action=search; q:""double flexible socket wrench"" 14x15 Malaysia; p:https://sonichardware.com.my/my/product/product/2830-double-flexible-socket-wrench; Unbranded commodity tool; exact 14X15 variant listed but one shared product photo across all sizes - collides with sibling wrench SKUs.; verifier_disagreement:Asset misplaced by wsrv path bug; generic size-range listing shares one photo anyway - likely family-hero fail on reverify.",
4940,PYE-FIL-L-CRACK-1KG,TIN,PYE Filla L-crack 1KG,Paint & Sundries,PYE,PYE L-CRACK FILLA,open,1,1,1,https://www.mkhardware.com.my/showproducts/productid/4749711/pye-lcrack-filla/,https://cdn1.npcdn.net/images/31943c4fe0fab740af5047075c17bcb5_1701395478.webp?md5id=965b31e51d54c2d604af3f8008dc1db6&new_width=1000&new_height=1000&size=max&w=1772184142&from=png&type=9,1400,1749,72072,67521a3a4ee6038fad10320bdb3ce611dd25140b2eb24bc8b411cbb2f43854c3,B,no,no,Grey acrylic ready-mixed crack filler; Man Kian Hardware listing under brand PYE; official datasheet pye.sensephone.net ,needs_permission,candidate,fail,,"action=search; q:""PYE"" ""Filla"" ""L-Crack"" site:.com.my; q:""L-Crack Filla"" 1KG variant check; p:https://www.mkhardware.com.my/showproducts/productid/4749711/pye-lcrack-filla/; Page does not state pack weight; SKU is 1KG tin while most MY listings show 400g - confirm pack size with supplier before using image.; verifier_disagreement:Family hero showing multiple pail sizes (400g/1kg/4kg), single 1KG tin not isolatable.",
6894,"FIT-UPVC-SOC-6""",PCS,U-pvc Socket 160MM 6,Electrical,IH,"160mm (6"") UPVC Single Socket White",verified_pass,1,1,1,https://www.intraco.com.my/upvc-single-socket-white160mm-6,https://www.intraco.com.my/image/cache/catalog/PIPE%20AND%20FITTING/UPVC%E3%80%80%EF%BC%B7%EF%BC%A8%EF%BC%A9%EF%BC%B4%EF%BC%A5%E3%80%80/upvc-single-socket-white160mm-6-1305-597x800.JPG,597,800,40766,6130a050330ade0ef728253e691cffe775f51acd56a73706f8f485a1dae35b06,A,yes,yes,"Intraco Hardware house-brand IH code FXUPVC0313, white UPVC SWV single socket 160mm/6in to MS 1063; exact size match",needs_permission,candidate,pass,,action=search; q:uPVC socket 160mm 6 inch site:.com.my; p:https://www.intraco.com.my/upvc-single-socket-white160mm-6; Ekoway category says Electrical but item is a UPVC soil/waste fitting; image depicts the white 160mm socket itself.,request_image_rights_from_IH
3629,GAS-STO-HEA-MQL100,PCS,100 Beehive Burner Head,Home Appliances,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""MQL100"" burner head beehive gas stove; q:beehive burner head gas stove site:.com.my; ; Model MQL100 returns zero relevant hits; generic cast-iron beehive burner heads exist only on marketplaces; genuinely untraceable generic spare part.; tier1_no_result",
4686,LMP-ENE-SAV-18W,PCS,Energy Saving Bulb 18W Pin,Lighting,PHILIPS,PHILIPS MASTER PLC 18W 2PIN FLUORESCENT TUBE [2700K/3000K/4000K/6500K],verified_pass,1,1,1,https://www.jllelectrical.com.my/showproducts/productid/3953747/cid/115762/philips-master-plc-18w-2pin-fluorescent-tube-2700k3000k4000k6500k/,https://cdn1.npcdn.net/npimg/16493894682d90cd8a53a56151f0ef4b4ba0081844.webp?md5id=d0866fb7fef7340334755089f89bdfeb&new_width=1000&new_height=1000&size=max&w=1784535547&from=png&type=9,1000,1000,37252,06a22061d79215db7d636dcd36788fbeda219e39848b360e94b6a669a2e7f8c9,C,yes,yes,JLL Electrical states trusted Philips Lighting distributor in Malaysia; 18W 2-pin (G24d-2) PLC CFL matches Energy Saving,needs_permission,candidate,pass,,"action=search; q:energy saving bulb 18W 2 pin CFL site:.com.my; q:""G24d"" OR ""PLC"" 18W bulb Malaysia site:.com.my; p:https://www.jllelectrical.com.my/showproducts/productid/3953747/cid/115762/philips-master-plc-18w-2pin-fluorescent-tube-2700k3000k4000k6500k/; Ekoway SKU omits brand - could equally be Osram Dulux D 18W 2-pin stocked by same distributor; verify actual stocked brand before adopting image.",request_image_rights_from_PHILIPS
6129,SHH-FROG-3591011,PCS,3591011 Santec Flott Hopp 45MM 7G (mix Color),Fishing & Tackle,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Flott Hopp"" frog lure; q:""SANTEC"" frog lure official distributor Malaysia Flott Hopp 45MM 7G; p:https://www.ripplefishing.com.my/brand/santec; SANTEC FLOTT HOPP #3591011 (45mm/7G mix) listed only on marketplaces; MY tackle shops stock only the sibling 40mm variant; Ripple brand page renders JS placeholders; no OEM/distributor page with exact 45mm/7G variant.; tier1_no_result",
6858,BAT-ENE-MAX-C2PC,PCS,En Max C 2 Pc,Electrical,Energizer,ENERGIZER MAX - C,verified_pass,1,1,1,https://energizer.com/apac/malaysia/product/energizer-max-c/,https://energizer.com/apac/malaysia/wp-content/uploads/sites/2/mothermedia/8888021201666.png,1000,1000,623134,e00dd77ed4d98686297e253b00c297e53581241212d1bfac365a8f6ab946a2cd,A,yes,yes,"Official Energizer Malaysia page states 2-pack of Energizer Max C Batteries, Alkaline",needs_permission,candidate,pass,,"action=search; q:""Energizer Max"" D battery 2 pack site:.com.my (same search surfaced official MAX - C page); p:https://energizer.com/apac/malaysia/product/energizer-max-c/; Official OEM APAC-Malaysia product page with dedicated C 2-pack artwork.",request_image_rights_from_Energizer
5111,TOO-CHI-WOO-ARA-STC002-D,PCS,1 Aracut Impact Hdl Wood Chisel,Power Tools,Aracut,"STC002-D (code table: STC002-A 1/2"", STC002-D 1"")",open,1,1,1,https://chghardware.com.my/product/aracut-impact-handle-wood-chisel/,https://chghardware.com.my/wp-content/uploads/2024/04/aracut_wood_chisel.png,800,800,1225253,bf2508905e7ccda787350f320e7c959e249939c03f1e2e7a49a5ebdc85392a05,B,yes,yes,"impact-handle wood chisel, size 1in (variant D)",unknown,candidate,fail,,"action=search; q:""Aracut"" chisel site:.com.my; q:""Aracut"" wood chisel impact handle Malaysia; p:https://chghardware.com.my/product/aracut-impact-handle-wood-chisel/; Cheng Huat Hardware page quotes STC002-A..F codes verbatim incl. STC002-D; single shared illustration photo used for all sizes (page disclaims illustrative imagery).; verifier_disagreement:Family/range shot showing all six Aracut chisel sizes instead of single 1in STC002-D.",
7013,BRA-S/S-MULTI-M,PCS,Multi Functional S/steel Angle Bracket M Size,Plumbing,MR BISON,MR BISON BRAND MULTI FUNCTIONAL STAINLESS STEEL ANGLE BRACKET ABSSS ABSSM ABSSL ,open,1,1,1,https://www.litaventure.com/showproducts/productid/4441980/cid/416271/mr-bison-brand-multi-functional-stainless-steel-angle-bracket-absss-abssm-abssl-abssxl/,,,,,,C,,,Stainless steel; M size corresponds to code ABSSM,unknown,,,,"action=search; q:""angle bracket"" stainless steel ""M size"" Malaysia; q:litaventure ""MR BISON"" multi functional stainless steel angle bracket; p:https://www.litaventure.com/showproducts/productid/4441980/cid/416271/mr-bison-brand-multi-functional-stainless-steel-angle-bracket-absss-abssm-abssl-abssxl/; Correct product at Lita Venture incl M-size code ABSSM but litaventure serves JS challenge to non-browser fetchers so no direct image URL extractable; model string quoted verbatim from search index of that exact page.; tier1_blocked",
5167,IND-CEM-3KG-WHI,PKT,3KG Scincrete Tile Filla-white 301,Paint & Sundries,SCP / SCIN CHEM PRODUCTS SDN BHD (Scincrete),SCINCRETE COLORED TILE FILLA,open,1,1,1,https://www.scinchem.com/showproducts/productid/2989570/cid/493668/scp-scincrete-colored-tile-filla-various-color-grout-for-filling-tile-joints-and-gaps-simen-warna-grout-pelbagai-warna-untuk-mengisi-celah-jubin-di-lantai-dan-dinding/,https://cdn1.npcdn.net/images/15910672680bb10692847e5b2a5c792862dbc02d4f.webp?md5id=86f48b1de523b6159630d09f56f31f1f&new_width=1000&new_height=1000&size=max&w=1699063429&from=png&type=9,1400,1400,52312,e7ce81363e0f6805a2974a74af3bccf097937b26613107769794cd08ca1afcf9,B,no,no,White is one of listed colours; packaging confirmed 3 kg matching SKU; '301' not shown on page (internal shop code),needs_permission,candidate,fail,,"action=search; q:Scincrete ""Tile Filla"" 301 white 3kg; p:https://www.scinchem.com/showproducts/productid/2989570/cid/493668/scp-scincrete-colored-tile-filla-various-color-grout-for-filling-tile-joints-and-gaps-simen-warna-grout-pelbagai-warna-untuk-mengisi-celah-jubin-di-lantai-dan-dinding/; scinchem.com is official site of SCIN CHEM PRODUCTS Sdn Bhd, manufacturer of Scincrete brand. Page confirms Colored Tile Filla in 3kg packs with White option; image is official product photo at 1000px showing product line pack rather than white-only dedicated shot.; verifier_disagreement:Range hero showing 20kg bag/carton/sample packets, not the specific white 3kg packet; no 301 string on page.",
4423,NUM-80MM-1,PCS,Acp Numbering 80MM - 1,Signage & Numbering,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""ACP"" house number ""80mm"" stainless steel Malaysia; q:house number plate ""80mm"" acrylic OR stainless Malaysia hardware buy; ; No OEM, brand or distributor product page exists for 'ACP Numbering 80MM'; appears to be shop-fabricated numbering cut from aluminium composite panel sold per digit. Not inventing a substitute.; tier1_no_result",
6354,TOO-TES-PEN-STA-(66-120),PCS,Spark Detecting Screwdriver - 3/16 X 7-1/2,Hand Tools,Stanley,STANLEY 66-120 SPARK DETECTING SCREWDRIVER TEST PEN 178mm/7 1/2″ (LONG TYPE),verified_pass,1,1,1,https://www.rsmarinesb.com/our-products/building-hardware-materials/hand-tools/stanley-66-120-spark-detecting-screwdriver-test-pen/,https://www.rsmarinesb.com/wp-content/uploads/66-120.jpg,946,946,46269,fb3dc7f9e8bf680d0c9d076df8c41f093b912599938097dba923d0a437be4010,A,yes,yes,"Specs match SKU exactly: Tip Width 3/16in, O/A Length 7-1/2in (178mm), test range 100-500V",needs_permission,candidate,pass,,"action=search; q:""voltage tester screwdriver"" OR ""test pen"" ""3/16"" Malaysia hardware; p:https://www.rsmarinesb.com/our-products/building-hardware-materials/hand-tools/stanley-66-120-spark-detecting-screwdriver-test-pen/; RS Marketing (M) Sdn Bhd (Johor) Malaysian supplier product page; direct full-size image ends .jpg (600x600 thumbnail served inline).",request_image_rights_from_Stanley
5265,HOS-NOZ-RKEY-252#,PCS,Niko Brass Hose Nozzle - 252,Outdoor & Garden,Niko,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Niko"" brass hose nozzle ""252"" Malaysia; q:banlihardware Niko brass hose nozzle; p:https://www.banlihardware.com.my/product-page/niko-brass-hose-nozzle; Niko brass nozzles are real and retailed in Malaysia - banlihardware carries only sibling Model #353 which cannot be used for a #252 SKU. No page anywhere offers #252.; tier1_no_result",
6350,"SANDEX-VEL-SPO-5""",PCS,Sandex 5 Velcro Polish Sponge (thick),Abrasives & Cutting,Sandex,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Sandex"" velcro polish sponge Malaysia; q:""sandex"" abrasive OR ""polish sponge"" Malaysia Singapore brand; ; 'Sandex' appears to be an importer/trade label for abrasives sold through offline channels only; zero OEM or distributor web presence findable.; tier1_no_result",
6377,SHH-SPOON-2106,PCS,2106 (10G) 42MM Seahawk Iwana Spoon (silver Colour),Fishing & Tackle,Seahawk (TCE Sports Sdn Bhd),Iwana Spoon 2106,verified_pass,1,1,1,https://seahawkfishing.com/product/iwana-spoon-2106/,https://seahawkfishing.com/wp-content/uploads/2022/05/Seahawk-Iwana-Spoon-2106-01.jpg,1200,1200,25575,31bcce75c3afb00088b96ce1fc50c81f672deced9c0e4a9b83840f36ad5bed48,B,yes,yes,SKU is 10g/42mm Silver variant (TCE spec: FT121169 Iwana 2106 42mm Silver 10g); gallery covers colour range,needs_permission,candidate,pass,,"action=search; q:Seahawk ""Iwana Spoon"" 2106; p:https://seahawkfishing.com/product/iwana-spoon-2106/; Official Seahawk Malaysia manufacturer product page; hero image depicts model 2106. Colour-level (silver) certainty limited because gallery shots shared across model colours.",request_image_rights_from_Seahawk_(TCE_Sports_Sdn_Bhd)
6378,SHH-SPOON-2159,PCS,2159 (10G)48MM Seahawk Iwana Spoon (mix Color),Fishing & Tackle,Seahawk (TCE Sports Sdn Bhd),Iwana Spoon 2159,verified_pass,1,1,1,https://seahawkfishing.com/product/iwana-spoon-2159/,https://seahawkfishing.com/wp-content/uploads/2022/05/Seahawk-Iwana-Spoon-2159-01.jpg,1200,1200,26479,7410ee10901b5c2d34e263b3ae2fe0c19f05c8ab28cafe4a34b697e7a33996ae,B,yes,yes,SKU is 10g/48mm variant; spec table shows 2159 48mm 10g colours Gold/Silver/Chameleon (mix ≈ Chameleon FT121179),needs_permission,candidate,pass,,"action=search; q:Seahawk ""Iwana Spoon"" 2159; p:https://seahawkfishing.com/product/iwana-spoon-2159/; Official Seahawk product page for 2159; title quoted from fetched text. Colour-level (mix) certainty limited as gallery shared across model colours.",request_image_rights_from_Seahawk_(TCE_Sports_Sdn_Bhd)
7052,PAI-SPR-ANC-012,PCS,400ML Anchor Spray - 12 Yellow,Fasteners & Fixings,DPI - ANCHOR PAINT,ANCHOR SPRAY PAINT STANDARD 12 Yellow 400ML,verified_pass,1,1,1,https://www.honsenmelaka.com.my/showproducts/productid/5980294/,https://cdn1.npcdn.net/images/17540401013ee03bebc13f2e748a21b1a473b9db88.webp?md5id=680a372679da6b97e589c2cf672d5aea&new_width=1000&new_height=1000&size=max&w=1776836131&from=jpg&type=9,1000,1000,123188,43d27cc038ab07de1a336c2279c6a5fbd1afd4dab38e53a7235b25c65ca11537,A,yes,yes,"Exact variant page: Standard Series colour 12 Yellow, 400ML; dedicated 12 Yellow can photo at 1000px webp",needs_permission,candidate,pass,,"action=search; q:""Anchor"" spray paint 400ml yellow site:.com.my; p:https://www.honsenmelaka.com.my/showproducts/productid/5980294/; Honsen Enterprise Sdn Bhd (Melaka) stocks DPI Anchor; item code ANC-012 matches Anchor standard colour No.12 Yellow confirmed across bmart/hardy listings too.",request_image_rights_from_DPI_-_ANCHOR_PAINT
7137,WEL-NOZ-BOC-P1/16,PCS,Boc Cutting Nozzle - 1/16 (pnme),Power Tool Accessories,BOC,"BOC cutting nozzle (PNME) — Size: 1/32″, 3/64″, 1/16″, 5/64″, 3/32″, 1/8″",open,1,1,1,http://deltawelding.com.my/product/boc-cutting-nozzle-for-welding-pnme-all-size/,http://deltawelding.com.my/wp-content/uploads/2015/02/pNME.jpg,1400,748,54794,46d870c5be205ad04873580afbf460f78473fea8271965dace1870991d887d85,B,no,no,"PNME acetylene cutting nozzle, 1/16in size explicitly listed; image is official-type PNME nozzle shot covering all sizes",needs_permission,candidate,fail,,action=search; q:BOC PNME cutting nozzle 1/16 Malaysia; p:http://deltawelding.com.my/product/boc-cutting-nozzle-for-welding-pnme-all-size/; Delta Welding Malaysia specialist welding-consumables supplier stocking BOC gas equipment; PNME sizes identical in shape so family image representative but not size-specific.; verifier_disagreement:All-size family listing; unmarked copper nozzle cannot be confirmed as 1/16in variant.,
5384,TOO-HAN-RATSHE12MM,PCS,1/2 Ratchet Handle,Doors & Hardware,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:buy ""1/2 ratchet handle"" hardware Malaysia; ; Bare unbranded commodity name; many OEM candidates exist but nothing identifies which one Ekoway stocks; any pick would depict a sibling product.; tier1_no_result",
6127,"PIP-PVC-C-2""",MTR,"2""(60MM) Class C X 6M PVC Pipe",Plumbing,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""PVC pipe"" ""class C"" 2 inch Malaysia buy hardware; q:PVC pipe 2in class C SIRIM price Malaysia; p:https://www.ewarehouse.my/PVC-Pipe-2-50MM-Class-D-x-5-8M (sibling check); Standards-compliant 2in Class C pipe does not appear to exist: Unitrade lists PVC Class C (PN9) only in 80-250mm; 2in pipes sold as Class O/B/D/E. The SKU's 'Class C 2-inch' looks like an internal labelling anomaly; no truthful product page/image could be sourced.; tier1_no_result",
