source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
152,TAP-SAN-SWP-SS-304-3936-SS,PCS,Saniware Premier Kitchen Wall Sink Tap-ss,Kitchen & Sinks,Saniware,SWP-SS-304-3936,open,1,3,,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
175,FAN-WAL-TAICON-TC-11007,SET,Taicon 16 Wall Fan Sirim-blk,Fans & Ventilation,Taicon,5BLADE,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=reject; prior_source=recover-pass1,
171,FAN-TAB-KHI-TF1210SE-LAV,SET,Khind - 12 Table Fan (sweet Lavender),Fans & Ventilation,Khind,TF1210SE,verified_pass,1,3,,https://khind.com.my/products/12-table-fan,https://khind.com.my/cdn/shop/files/tf1210se-wh-cover_220621111611_9007479b-2adc-4a5c-94d0-ef4226ea6314.jpg?v=1751809399,1000,1000,90227,feb9355dad744e4a5ffde01cc2dde5bc9b585ef5e6d5467c7869d6beef2eb230,medium,yes,yes,n/a,unknown,candidate,pass,green-local,seed: action=reopen; prior_decision=pending | r3:candidate log[p:https://khind.com.my/products/12-table-fan (200) || EVIDENCE: page200 img200 1000x1000px 90227B sha=feb9355dad744e4a] verifier[Page 200; H1 quote: KHIND 12 inch Table Fan TF1210SE; specifications table lists Colour: Sweet Lavender -> lavender variant IS named on page (no white-only conflict). Image 200 image/jpeg 1000x1000 (9],n/a
47,SHO-HAN-SWP-HS-502,SET,Saniware Premier Hand Shower With Flexible Hose SWP-HS-502,Bathroom,Saniware,SWP-HS-502,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=reject; prior_source=recover-pass1,
258,NIP-ROOF-20L-T,UNIT,20L Nippon Roof Coating Tint Base,Building Materials,Nippon Paint,,open,1,3,2,https://www.nipponpaint.com.my/product/roof-coating/,https://www.nipponpaint.com.my/wp-content/uploads/2024/11/roof-coating.webp,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
45,TOI-TRP-WC-8826-S,SET,Sorento Washdown Flushing Tech,Bathroom,Sorento,TECH.SRTWC8826-S-RL,open,1,3,2,https://www.sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8826-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8826.jpg,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
161,BOS-AJS37PC,UNIT,Adelino Automatic Self-priming Jet Pump With Pc (0.5HP),Pumps & Water,Bosch,0.5HP,open,1,3,2,http://adelinopump.com/fr-fr/surface_pump/394.html,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
123,LOC-YALE-Y120B-50-KA5,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA5,Lifting & Rigging,Yale,Y120B-50-KA5,open,1,3,2,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y120b-series,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
235,STA-PLA-STEL630,UNIT,Stanley Planer 82MM,Power Tools,Stanley,STEL630,open,1,3,2,https://my.stanleytools.global/product/stel630-xd/750w-9mm-planer,https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/STEL630_1.jpg,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
14,TAP-SAN-SWP-RG-304-3905,PCS,Saniware Premier Kitchen Pillar Sink Tap-rg SWP-RG-304-3905,Kitchen & Sinks,Saniware,SWP-RG-304-3905,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
156,TAP-SAN-SWP-B-304-3915,PCS,Saniware Premier Kitchen Wall Sink Tap-blk,Kitchen & Sinks,Saniware,SWP-B-304-3915,open,1,3,2,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=reject; prior_source=recover-pass1,
223,PSN-TK-CS200C-EX,PCS,Panasonic Water Cartridge,Home Appliances,Panasonic,CS200C,open,1,3,2,https://www.panasonic.com/my/consumer/kitchen-appliance/water/cartridge/tk-cs200c-ex.html,http://web.archive.org/web/20250423223154im_/https://www.panasonic.com/content/dam/pim/my/en/TK/TK-CS2/TK-CS200C/ast-1885802.png,613,460,116788,5601040d5ec9ea610c32cade0e7491b78d09e2cb34baa79496d645b0de040707,,,,n/a,unknown,candidate,,red:verifier_missing_or_fail,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
278,DC-20V-SETS-XB,SET,"DCZC0424Z, DCPB488Z, / Cordless Full Sets Xb",Power Tools,,DCZC0424Z,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
279,DC-20V-XA,SET,"20V DCZC22Z, DCJZ2060IZ, - Sets Xa",Power Tools,,DCZC22Z,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
281,SUMO-SM-138,UNIT,Sumo High Pressure Washer 130 BAR,Power Tools,,SM-138,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
58,TOI-TRP-WC-SRTWC8504-S,PCS,Sorento Washdown W Rimless Flush Tech,Bathroom,Sorento,SRTWC8504-S,open,1,3,2,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=9,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
160,BOS-AHI4-4PC-R,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (1.0HP),Pumps & Water,Bosch,1.0HP,open,1,3,,http://adelinopump.com/fr-fr/surface_pump/394.html,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
66,TOI-TRP-WC-SRTWC8518-SH-S,PCS,Sorento One Piece Twister Flushing Tech,Bathroom,Sorento,SRTWC8518-SH-S,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
180,BOS-AHI2-4PC,UNIT,Adelino S/steel Multi Stage Centrifugal Pump (0.75HP),Pumps & Water,Bosch,0.75HP,open,1,3,,http://adelinopump.com/fr-fr/surface_pump/394.html,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
74,SHO-SAN-SWP-BSP-5505B,PCS,Saniware Premier 3WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,3WAY,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
77,TOI-TRP-WC-SRTWC8840-S,PCS,Sorento Close Coupled Wash,Bathroom,Sorento,DOWN-SRTWC8840-S,open,1,3,,https://www.sorento.com.my/sorento-bathroom/water-closet/close-coupled-wc/srtwc8840-rl-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8840-RL.jpg,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
81,SHO-SAN-SWP-BSP-5504B,PCS,Saniware Premier 2WAY Bath Shower Set For Water Heater (black),Bathroom,Saniware,2WAY,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
70,MIR-SWBC-SS6414,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6414,Bathroom,Saniware,SWBC-SS6414,open,1,3,,https://saniware.com/?s=SWBC-SS6414,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=reject; prior_source=recover-pass1,
10,TOI-TRP-WC2110A-P,SET,Saniware Washdown Two-piece Closet WC-2110A-P180MM,Bathroom,Saniware,WC-2110A-P180MM,open,1,3,,https://saniware.com/product/wc-2110a-s200/,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
9,TOI-TRP-WC-2122A-P,SET,Saniware Washdown Two-piece Closet WC-2122A-P180MM,Bathroom,Saniware,WC-2122A-P180MM,open,1,3,,https://saniware.com/product/wc-2122a-s300/,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
61,STA-ROT-HAM-SHR243KA,UNIT,Stanley Rotary Hammer 24MM,Power Tools,Stanley,SHR243KA,open,1,3,,,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
150,PSN-MJ-CS100WSK,PCS,Panasonic Juicer 1.7L 400W (white),Home Appliances,Panasonic,MJ-CS100W,open,1,3,,https://www.panasonic.com/my/consumer/kitchen-appliance/beverage-preparation/juicer-slow-juicer/mj-cs100wsk.html,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
228,X-LOC-YALE-Y120B-50-KA3,SET,Yale (key Alike) Boron Shackle Padlock Y120B-50-KA3,Lifting & Rigging,Yale,Y120B-50-KA3,open,1,3,,https://www.yalehome.com/my/en/products/padlocks/outdoor-environment/y120b-series,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
23,KHI-COO-RC3636,SET,3.6L Rice Cooker (cool Grey),Home Appliances,Khind,KHIND-RC365,open,1,3,,https://khind.com.my/products/3-6l-commercial-rice-cooker,https://khind.com.my/cdn/shop/files/ssmy.zone-1717059514-RC365_WH_Cover.jpg?v=1751809047,2000,2000,64894,83405e481772989e0227429cb57e53bbd05357cd2902a84adf415d42123855f0,,no,no,n/a,unknown,candidate,fail,red:verifier_missing_or_fail,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
225,TAP-SAN-SWP-SS-304-3937-MB,PCS,Saniware Premier Kitchen Pillar Sink Tap-matt Blk,Kitchen & Sinks,Saniware,SWP-SS-304-3937-MB,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
202,KET-PSN-NC-GK1WSK,PCS,Panasonic 1.7L Plastick Kettle,Home Appliances,Panasonic,NC-GK1,open,1,3,,https://www.panasonic.com/my/support/product-archives/consumer/kitchen-appliance/breakfast-appliances/kettles/nc-gk1.specs.html,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
113,SPR-BID-SWSB-ABS-362,PCS,Saniware ABS Spray Bidet Set Holder & 1.2MM Flexible Hose,Bathroom,Saniware,SWSB-ABS-362,open,1,3,,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
255,ELE-FAJAR-FLX-2.5MM-GREY,MTR,Fajar 2.5MM (50/0.25) X Flexible Cable (grey) (COIL),Electrical,Fajar,3CORE,open,1,,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
135,BOS-0601-9H9-0L2C2,SET,Gws + Gsb Set + Gbh Solo + Gdx Solo Combo,Power Tools,Bosch,180-LI,open,1,3,,https://www.bosch-pt.com.my/my/en/combo-kits-3038553-ocs-c/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
143,BOS-0600-910-0L0SH,UNIT,Ghp High Pressure Cleaner,Power Tools,Bosch,5-13C,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
49,OVEN-RUB-TAE13-M265,UNIT,Rubine Built-in Oven RBO-IA6X-70SS,Home Appliances,Rubine,RBO-IA6X-70SS,open,1,3,,https://www.rubine.com.my/product/RBO-IA6X-70SS,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
142,X-STA-PLANER-STP18-1800W,UNIT,Stanley Thickness Planer 1800W,Power Tools,Stanley,STP18-B1,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
177,BOS-0601-9N9-0L0C1,SET,Gws + Gds + Gsb Plus Combo Set,Power Tools,Bosch,18V-8,open,1,3,,https://www.bosch-pt.com.my/my/en/combo-kits-3038553-ocs-c/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
189,BOS-0601-9K0-0L0,UNITS,Gds Batt. Impact Wrench 18V-400,Power Tools,Bosch,18V-400,open,1,3,,https://www.bosch-pt.com.my/my/en/products/gds-18v-400-06019K00L0,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
82,SIN-SOR-SRTKS2431,PCS,Sorento Nanograin Texture Kitchen Sink,Kitchen & Sinks,Sorento,SRTKS2431,open,1,3,,https://sorento.com.my/result/nanograin-kitchen-sink__or__pillar-mounted__or__under-mount__or__bathtub-free-standing-tap,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
78,BATH-SRTBF31416,PCS,Sorento 304 S/s 5 IN 1 Bathroom Furn,Bathroom,Sorento,SRTBF31416,open,1,3,,https://www.sorento.com.my/sorento-bathroom/bathroom-furniture/4-in-1-bathroom-furniture/srtbf31416-detail,https://www.sorento.com.my/images/stories/virtuemart/product/SRTBF31416%20NEW-01.jpg,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
117,X-RUB-TRB08-006,UNIT,Rubine Rjs 622 S/s Sink (1BB+1SB),Kitchen & Sinks,Rubine,1BB+1SB,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
92,BATH-SRTBF31514,PCS,Sorento 5IN1 Bath Furn,Bathroom,Sorento,5IN1,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
99,X-GAS-STO-RUB-TAE10-M372,UNIT,Rubine Glass Hob RGH-ALLORA2B-BL,Kitchen & Sinks,Rubine,RGH-ALLORA2B-BL,open,1,3,,https://www.rubine.com.my/product/RGH-ALLORA2B-BL,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
214,BOS-AQSD110F,UNIT,Adelino Submersible Sewage Pump 1.1KW,Pumps & Water,Bosch,1.1KW,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
88,MIR-SWBC-SS6811,SET,Saniware Bathroom Cabinet Set Water Tap SWBC-SS6811,Bathroom,Saniware,SWBC-SS6811,open,1,3,,https://saniware.com/?s=SWBC-SS6811,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
218,BOS-0601-9K3-1L2C1,SET,Gsb + Gdr Kit Combo Kit,Power Tools,Bosch,185-LI,open,1,3,,https://www.bosch-pt.com.my/my/en/products/gsb-185-li-06019K31L2,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
35,TAP-SAN-SWP-B-2934,PCS,Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2934,Bathroom,Saniware,SWP-B-2934,open,1,3,,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2934/,https://saniware.com/wp-content/uploads/2026/01/SWP-B-2934.jpg,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
203,RUB-TRT02-SA302,UNIT,Rubine Double Spout Wall Mounted S'tap,Home Appliances,Rubine,RT-SA-302/7C,open,1,3,,https://www.rubine.com.my/product/RT-SA-302-7C,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
44,TAP-SAN-SWP-SS-304-3970-MB,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall (matt Blk),Kitchen & Sinks,Saniware,SWP-SS-304-3970-MB,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
216,PSN-TK-CS10-WMA,PCS,Panasonic Water Purifier (white),Home Appliances,Panasonic,CS200-WMA,open,1,3,,https://www.panasonic.com/my/consumer/kitchen-appliance/water/water-purifier/tk-cs10.html,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
50,TAP-SAN-SWP-SS-304-3970,PCS,Saniware Premier Flexible Hose Pillar Sink Tap Waterfall,Kitchen & Sinks,Saniware,SWP-SS-304-3970,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
246,TAP-SAN-SWP-SS-304-3938-MB,PCS,Saniware Premier Double Spout Kit. Wall Sink Tap-matt Blk,Kitchen & Sinks,Saniware,SWP-SS-304-3938-MB,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
75,TAP-SAN-SWP-SS-304-3950-MB,PCS,Saniware Premier Flexible Hose Kitchen Pillar Sink Tap (matt Blk),Kitchen & Sinks,Saniware,SWP-SS-304-3950-MB,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
89,SPR-BID-SWP-SS-304-6875-BA,PCS,Saniware Premier Two Way Tap With Bidet SET&1.2M Flex. Hose,Bathroom,Saniware,SET&1.2M,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
90,TAP-SAN-SWP-SS-304-3950,PCS,Saniware Premier Flexible Hose Kitchen Pillar Sink Tap,Kitchen & Sinks,Saniware,SWP-SS-304-3950,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
112,SPR-BID-SWP-SS-304-6875A,PCS,Saniware Premier Two Way Tap With Bidet Set 1.2M Flex. Hose,Bathroom,Saniware,SWP-SS-304-6875A,open,1,3,,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
111,TAP-SAN-SWP-SS-3391,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-3391,Kitchen & Sinks,Saniware,SWP-SS-3391,open,1,3,,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
133,TAP-SAN-SWP-SS-304-106,PCS,Saniware Premier Kitchen Pillar Sink Tap SWP-SS-304-106,Kitchen & Sinks,Saniware,SWP-SS-304-106,open,1,3,,https://saniware.com/product-category/faucet/saniware-premier/,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
298,PIP-CON-WHI-20MM3M,LTH,"3/4""(20MM) X 2.9M Eep - White",Plumbing,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
294,CEI-FRA-30MM,PCS,Ceiling Frame 30MM,Building Materials,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
292,WOO-HOE-CANGKUL-HARDWOOD,PCS,Kayu Cangkul (hardwood),Building Materials,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
286,IND-GAL-WIRE-20#-COIL,COIL,20 X 12KG Wire,Electrical,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
295,ROO-ZIN-SHE-10'X35G,PCS,Corrugated Steel Zinc 10 X 35G,Building Materials,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
293,IND-ALUM-SHE-FLA-0.3MMX3',KGS,Flat Sheet Alum. 0.3MM X 3,Building Materials,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
285,WOO-PLY-3.6MM,PCS,Plywood 3.6MM X 4 X 8,Building Materials,,,open,1,3,,,,,,,,,,,,unknown,,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
288,TOO-BOS-BAG-101,PCS,Bossman 20V Angle Grinder 105MM,Power Tools,,,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
297,ELE-CAB-ZI-C70763G-ROLL,ROLL,Zi 3C X 70/076 PVC Flex Wire (grey),Electrical,,,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=recover-pass1,
706,SWI-SOC-BS-13A,PCS,Taicon 13A Switch Socket (sr),Electrical,Taicon,TC-13SS,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
639,ELE-TUB-LED-CAS-1200MM,PCS,4FT T8 LED Empty Casing,Lighting,,4FT,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
985,ADH-TAP-MAS-36MM,PCS,Glotool Masking Tape 36MM X 15 Yd,Packaging,Glotool,,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
876,ELE-CAB-SPEAKER-COSTA-30/0.18MMX2C-MTR,MTR,Fajar Speaker Wire Pink,Electrical,Fajar,30/0.18MMX2C,open,1,3,,,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
721,FIT-BUT-ELB-20X20MM,PCS,Buteline PE Elbow 20X20MM,Plumbing,Buteline,20X20MM,verified_pass,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/equal-elbows,https://www.buteline.com/asset/10907/w1200-h1200-q90.jpeg,510,320,36581,5a7e9f50fee24620a95fac45d4d8a92437a3ee267e1a673a9a7e67c33b320c0f,high,yes,yes,n/a,unknown,candidate,pass,green-local,seed: action=reopen; prior_decision=pending model-string-from-page[20mm x 20mm] | r3:candidate log[q:Buteline equal tee 25mm PE fitting (search-api 429) | q:Buteline female swivel elbow 25mm x 1/2 (search-api 429) | p:https://www.buteline.com (200) | p:https://www.buteline.com/my (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings (200) | p:https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/equal-elbows (200) || EVIDENCE: page200 img200 510x320px 36581B sha=5a7e9f50fee24620] verifier[self-verify(chat07 orchestrator): buteline.com/my official equal-elbows page quotes 20mm x 20mm; dedicated asset 10907 depicts single PE equal elbow render; 510px long edge = low_res band pass],n/a
974,ADH-TAP-MAS-48MM,PCS,Glotool Masking Tape 48MM X 15 Yd,Packaging,Glotool,,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
999,CIMA-DL-L/199Y/RND/18W/SEN/840,SET,Ceilo Iii 199Y 18W L/dl (rnd/ 840 Cool Day Light),Lighting,,199Y,open,1,3,2,https://www.cimawholesale.com/led-downlight/cielo-gen-iii-199y-f-12w-18w-round-square-led-downlight-2-year-warranty,https://cimawholesale.com/image/cimawholesale/image/data/all_product_images/product-2214/DL-L-199-CIE%20(1).jpg,768,1024,177404,f1dd7a96305dc8b4e6173cb2fe632692db28263a2a4b7b5fbe3af01915e84867,,no,yes,n/a,unknown,candidate,fail,red:verifier_missing_or_fail,seed: action=reopen; prior_decision=pending; prior_source=g2500,
742,FIT-BUT-TEE-EQU-25X25X25MM,PCS,Buteline PE Equal Tee,Plumbing,Buteline,25X25X25MM,open,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/equal-tees,https://www.buteline.com/asset/10909/w1200-h1200-q90.jpeg,510,320,25840,c215d114ad803fe9a6a8474be807c93a8eb87da8771e6629f0d828a3814ea90c,,,,n/a,unknown,candidate,,red:model_absent,seed: action=reopen; prior_decision=pending; prior_source=g2500,
736,BOS-PLUG-WS7F,PCS,Bosch Plug WS7F,Electrical,Bosch,WS7F,open,1,3,,,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
905,SWI-PLU-AER-13A,PCS,Taicon 13A Plugtop (white) SIRIM,Electrical,Taicon,TC-3300,open,1,3,2,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
490,"FIT-BUT-ELB-FEM-SWI-25MMX1/2""",PCS,Buteline 25MMX1/2 PE Elbow Female Swivel,Fishing & Tackle,Buteline,25MMX1/2,open,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/female-swivel-elbows,https://www.buteline.com/asset/10914/w1200-h1200-q90.jpeg,510,320,35316,fd843e06bc16d4b6c2c7677fc295104b616130604518f138a817b2e83e7c4d94,,,,n/a,unknown,candidate,,red:model_absent,seed: action=reopen; prior_decision=pending; prior_source=g2500,
799,FIT-BUT-TEE-25X25X20MM,PCS,Buteline PE Tee 25X25X20MM,Plumbing,Buteline,25X25X20MM,open,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/reducing-tees,https://www.buteline.com/asset/10917/w1200_q95.jpeg,510,320,30601,d19098de9579ab76491dc65f9d145d0c7c78a0d57be98411f2b8fad92929307d,,,,n/a,unknown,candidate,,red:model_absent,seed: action=reopen; prior_decision=pending; prior_source=g2500,
734,TOO-NIE-GRE-NIP-9077,PCS,Nietz Grease Nipple Of (straight),Power Tools,Nietz,M6X1.0,open,1,3,,,,,,,,,,,,unknown,pending,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
869,FIT-BUT-STR-COU-25MMX20MM,PCS,Buteline PE Straight Inline Coupling 25MMX20MM,Plumbing,Buteline,25MMX20MM,open,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings,https://www.buteline.com/asset/10922/w1200_q95.jpeg,510,320,26749,4f429c3e47d99c0722b98393335340af3c4f21eed3b2975fdd7d326f47ea2aed,,no,no,n/a,unknown,candidate,fail,red:shared_image/hash_collision,seed: action=reopen; prior_decision=pending; prior_source=g2500,
919,FIT-BUT-STR-20X20MM,PCS,Buteline PE Straight,Plumbing,Buteline,20X20MM,open,1,3,,https://www.buteline.com/my/buteline-pe/buteline-pe-fittings/straight-inline-couplings,https://www.buteline.com/asset/10922/w1200_q95.jpeg,510,320,26749,4f429c3e47d99c0722b98393335340af3c4f21eed3b2975fdd7d326f47ea2aed,,,,n/a,unknown,candidate,,red:model_absent,seed: action=reopen; prior_decision=pending; prior_source=g2500,
855,BAT-ENE-HD-D2PCS,PCK,Eveready HD D 2 Pc,Electrical,Eveready,1050BP2,open,1,3,,https://eveready.in/products/batteries/eveready-carbon-zinc-1050-d-size-battery/,https://cdn.eveready.in/uat/products/1050%20new%20battery%20(2).jpg,1500,1500,151919,558eb503de12eb9d52ca919ac36cb8f5487a99a2bec1ca011ba3ea0522bd321f,,,,n/a,unknown,candidate,,red:model_absent,seed: action=reopen; prior_decision=pending; prior_source=g2500,
406,BUL-FFL-60W-E27-FROST,PCS,Taicon Standard Bulb E27 Frosted 60W,Lighting,Taicon,E27,open,1,3,,,,,,,,,,,,unknown,reject,,,seed: action=reopen; prior_decision=pending; prior_source=g2500,
